facine3,renthog,renthog1,bage,homeowner,worker,young,sex,class,actreales,riquezanet,sv_year
25.590267,70394.919,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,547298.5,2307685.5,2020
2256.692786,87563.441,High,35-44,Homeowner,Worker,Not-Young,Women,worker,203000,355246,2020
3185.690175,13925.8,Low,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,264446,254104,2020
53.288142,530428.15168,High,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,1350000,4632000,2020
9005.580851,12011.9972,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,70000,230800,2020
3352.11642,46253.55,Middle,0-34,Homeowner,Worker,Young,Man,worker,219719,271830.4,2020
1034.506447,51232.42138,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,-15000,-20472,2020
5068.762958,9350.18,Low,45-54,Homeowner,Worker,Not-Young,Women,worker,1e+05,100140,2020
3633.147675,20888.7,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,9900,11750,2020
79.128777,116063.38646,High,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,2800000,4470000,2020
57.803656,73408.86,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,725000,1666000,2020
794.068334,18923.57068,Low,65-75,Homeowner,Worker,Not-Young,Women,worker,185000,203000,2020
2713.321396,66829.71526,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,723382.864,823385.864,2020
7204.087781,47785.388,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,92000,160000,2020
6945.015641,52918.04,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,97612.2,89653.4,2020
8376.649411,15563.0762,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,800,2020
10115.249501,24370.15,Middle,0-34,Homeowner,Worker,Young,Women,worker,15000,15050,2020
195.064803,63829.30218,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,809952.6,1060553.6,2020
13484.384999,15517.32,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,514405,529405,2020
2888.738716,96107.914,High,54-65,Homeowner,Worker,Not-Young,Man,retired,250000,357500,2020
4568.23038,39390.12,Middle,45-54,Non-Owner,Worker,Not-Young,Man,worker,0,-153.6,2020
6049.926288,31462.361,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,186000,185263.4,2020
52.784588,132872.62282,High,75,Homeowner,Non-Worker,Not-Young,Women,retired,3900000,4763573,2020
18.870555,52639.524,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,self-employed,450000,2885377.2,2020
10173.171993,23093.9499,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,45000,46480,2020
2316.077853,18899.3,Low,35-44,Non-Owner,Worker,Not-Young,Man,capitalist,0,23345.6,2020
59.801241,258900.516,High,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,2038600,3240407.2,2020
39.000365,190087.17,High,54-65,Non-Owner,Worker,Not-Young,Women,inactive,345454,687385,2020
5322.895067,35809.2,Middle,0-34,Non-Owner,Non-Worker,Young,Man,self-employed,0,14207.8,2020
1373.658857,24898.3357,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,180000,205000,2020
2327.799011,9449.65,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,138182.2,144682.2,2020
33.297465,92407.63,High,75,Homeowner,Non-Worker,Not-Young,Man,retired,2650000,2875771.2,2020
2716.470924,36903.37,Middle,75,Homeowner,Worker,Not-Young,Man,retired,1e+05,109000,2020
13039.232209,5514.6168,Low,75,Homeowner,Worker,Not-Young,Man,retired,1e+05,103000,2020
65.752891,128676.18246,High,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,2400000,2814000,2020
4290.497786,40782.7,Middle,35-44,Non-Owner,Worker,Not-Young,Women,self-employed,0,43200,2020
1929.570785,25862.2,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,107182,105682,2020
6541.420107,9748.06,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,75000,94000,2020
5461.26413,23872.8,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,345000,363677.2,2020
3653.277809,34317.15,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,3e+05,346298.4,2020
4946.471378,29512.749,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,125000,127100,2020
26.492335,85032.12844,High,75,Homeowner,Worker,Not-Young,Man,retired,495557,1998164,2020
73.960106,37872.80462,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,471826.6,1572061.6,2020
6228.513119,61671.4,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,120000,220000,2020
73.173652,104940.85,High,65-75,Homeowner,Worker,Not-Young,Man,retired,3950000,5204000,2020
2452.618077,59176.49346,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,750000,785500,2020
8303.922073,10525.31858,Low,75,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,1000,2020
2789.590061,40106.304,Middle,75,Non-Owner,Worker,Not-Young,Man,retired,2e+05,636933.2,2020
63.141786,94623.8216,High,75,Homeowner,Worker,Not-Young,Man,retired,527000,859000,2020
106.177674,34317.15,Middle,54-65,Non-Owner,Worker,Not-Young,Man,retired,325000,332000,2020
1449.88695,64820.02338,Middle,0-34,Homeowner,Worker,Young,Women,worker,63541.2,123541.2,2020
2891.52148,38900.7276,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,88000,258000,2020
657.97875,133293.7788,High,45-54,Homeowner,Worker,Not-Young,Man,inactive,6e+05,419095,2020
588.955123,57788.0912,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,410668,461918,2020
364.819045,38628.37874,Middle,54-65,Homeowner,Worker,Not-Young,Women,worker,271094.2,318819,2020
1921.319381,74005.68,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,8e+05,1503000,2020
1971.064512,101580.35552,High,54-65,Homeowner,Worker,Not-Young,Man,self-employed,375000,481236.2,2020
1411.662684,44571.71124,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,290000,4e+05,2020
2575.309981,9748.06,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,160000,190000,2020
15486.249108,10393.6203,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,478000,488000,2020
2441.942696,13173.8068,Low,54-65,Homeowner,Worker,Not-Young,Man,inactive,20071.6,24478,2020
4902.288802,10792.495,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,59140.6,63140.6,2020
23.967681,36442.8239,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,678345,2439630.8,2020
106.522985,201128.34,High,45-54,Homeowner,Worker,Not-Young,Man,manager,1275000,1555000,2020
6952.106197,39091.71,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,355000,366600,2020
84.313644,36604.96,Middle,75,Homeowner,Worker,Not-Young,Women,retired,1100000,1619161.8,2020
2599.718268,33620.86,Middle,65-75,Homeowner,Worker,Not-Young,Women,inactive,314000,384000,2020
3023.442033,41777.4,Middle,54-65,Non-Owner,Worker,Not-Young,Man,retired,0,48248.2,2020
3820.386909,61273.52,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,140000,244800,2020
81.620999,63518.35896,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,3470000,5278308.2,2020
22.269456,130076.919,High,65-75,Homeowner,Worker,Not-Young,Women,retired,1003020,1786759.4,2020
8996.545748,16949.688,Low,45-54,Homeowner,Worker,Not-Young,Women,inactive,192323.44,205323.44,2020
816.423315,111924.6387,High,65-75,Homeowner,Worker,Not-Young,Man,retired,439341.2,1221341.2,2020
1835.033042,10310.26444,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,179218.7,182218.7,2020
1811.654542,6155.2036,Low,65-75,Non-Owner,Worker,Not-Young,Women,manager,226461.6,384461.6,2020
2487.307148,84761.3711,High,35-44,Homeowner,Worker,Not-Young,Women,worker,96000,107590.2,2020
5417.818547,13249.404,Low,65-75,Non-Owner,Non-Worker,Not-Young,Man,retired,0,28000,2020
1591.039477,33764.29574,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,105425.8,111425.8,2020
81.620999,75148.78924,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,3375063.8,5708643.8,2020
4495.47044,79578.9841,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,317273,482273,2020
5243.145123,23210.92662,Middle,65-75,Homeowner,Worker,Not-Young,Women,inactive,336699.6,397889.8,2020
3305.889643,58110.374,Middle,45-54,Homeowner,Worker,Not-Young,Women,capitalist,370000,434502.4,2020
975.947693,25364.85,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,1e+05,106783.6,2020
11661.070525,9187.24814,Low,0-34,Homeowner,Worker,Young,Women,worker,5185.8,5195.8,2020
2207.271913,36234.9316,Middle,54-65,Non-Owner,Worker,Not-Young,Man,inactive,0,844,2020
2516.761673,126426.37,High,35-44,Homeowner,Worker,Not-Young,Women,worker,410000,632897.6,2020
2942.623212,26856.9,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,256000,303400,2020
2748.88355,27453.72,Middle,35-44,Homeowner,Worker,Not-Young,Women,inactive,2e+05,195929,2020
60.640698,88578.035,High,75,Homeowner,Worker,Not-Young,Women,self-employed,1621417,1862966,2020
4920.146524,86240.49,High,35-44,Homeowner,Worker,Not-Young,Women,worker,551000,555000,2020
5706.035865,5490.744,Low,45-54,Homeowner,Worker,Not-Young,Women,worker,25650.9,32022.1,2020
1876.109109,15915.2,Low,45-54,Homeowner,Worker,Not-Young,Women,worker,71635.2,123689.2,2020
9.725958,17196.3736,Low,75,Homeowner,Non-Worker,Not-Young,Man,retired,482121,579630.6,2020
2373.574131,22798.524,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,17000,14489.6,2020
15.411713,236317.04614,High,65-75,Homeowner,Worker,Not-Young,Man,self-employed,5250000,8600615.2,2020
4446.293374,11066.0375,Low,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,300,2020
942.712367,28846.3,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,93000,111150,2020
4623.216145,19884.84876,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,9000,2020
8.669484,791781.2,High,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,2530000,12340000,2020
54.373825,87284.925,High,54-65,Homeowner,Worker,Not-Young,Man,inactive,851001,1850301,2020
2503.033029,51821.68166,Middle,75,Homeowner,Worker,Not-Young,Man,retired,94400,219897,2020
1759.172455,59682,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,1e+05,-2500,2020
4960.216632,16743.7851,Low,75,Non-Owner,Worker,Not-Young,Women,retired,0,81768.2,2020
4025.288825,19098.24,Low,35-44,Homeowner,Worker,Not-Young,Women,inactive,109000,108090,2020
1542.345368,73484.4572,Middle,35-44,Homeowner,Worker,Not-Young,Man,inactive,259142.3,424147.5,2020
20.910436,64655.5,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,750245.6,3594493,2020
3061.283943,42374.22,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,capitalist,592577,1252577,2020
953.856385,55603.73,Middle,54-65,Homeowner,Worker,Not-Young,Women,worker,127477.6,159754.2,2020
2721.70965,134682.38,High,65-75,Homeowner,Worker,Not-Young,Man,worker,641584.9,1005584.9,2020
7134.10601,81625.082,High,35-44,Homeowner,Worker,Not-Young,Man,worker,196300,204353,2020
8835.150192,106293.642,High,35-44,Homeowner,Worker,Not-Young,Women,worker,261800,309200,2020
3981.707858,65751.26152,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,171644.11,405845.51,2020
2204.105106,35914.6382,Middle,54-65,Non-Owner,Worker,Not-Young,Women,worker,0,44000,2020
3063.574637,39788,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,65134.8,73134.8,2020
2333.293455,18063.752,Low,54-65,Homeowner,Worker,Not-Young,Man,inactive,250000,248700,2020
2659.306571,7320.992,Low,54-65,Homeowner,Worker,Not-Young,Man,inactive,80000,80010,2020
1443.950156,20291.88,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,80000,85300,2020
635.25226,49436.59,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,1240000,2016531,2020
1970.278613,25891.44418,Middle,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,209149.6,210949.6,2020
2746.665601,30636.76,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,155304,174104,2020
49.111899,62666.1,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,534131.2,1133131.2,2020
1694.276008,33900.17176,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,91012.2,157148,2020
19.304288,98554.876,High,75,Homeowner,Non-Worker,Not-Young,Man,retired,4300000,5907000,2020
80.119177,78087.72986,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,4125795.8,4239860.4,2020
2699.508919,11140.64,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,80000,79872.2,2020
2419.862203,37599.66,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,70000,95000,2020
4078.749872,135129.995,High,35-44,Non-Owner,Worker,Not-Young,Man,worker,210000,211351.4,2020
4722.522553,18899.3,Low,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,-2000,2020
963.243293,37614.5805,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,167888,227267.8,2020
834.74349,35212.38,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,196779.4,205861.6,2020
1923.603409,23872.8,Middle,54-65,Homeowner,Worker,Not-Young,Women,worker,3e+05,373000,2020
2181.956781,6614.755,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,72121,78196,2020
2097.737773,33322.45,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,176101.2,329581.2,2020
8677.70507,89639.77778,High,35-44,Homeowner,Worker,Not-Young,Women,capitalist,180000,451000,2020
5636.612634,39788,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,122952.4,165952.4,2020
1767.439641,22977.57,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,36000,36000,2020
2689.75131,26940.4548,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,111200,185645,2020
1148.007547,21038.50182,Middle,35-44,Non-Owner,Worker,Not-Young,Man,self-employed,84738.6,83435.6,2020
2323.808308,28632.24056,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,363000,381062,2020
787.893999,53733.29612,Middle,45-54,Homeowner,Non-Worker,Not-Young,Women,self-employed,520521,1716800.4,2020
52.784588,87457.80386,High,75,Homeowner,Non-Worker,Not-Young,Man,retired,406702.8,420258.6,2020
4592.63914,26184.28386,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,220000,228318.6,2020
5461.26413,5470.85,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,189514.8,190514.8,2020
76.980032,41697.824,Middle,75,Homeowner,Worker,Not-Young,Man,retired,463426,643720.2,2020
2452.618077,63117.09698,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,2681195,2757934.2,2020
1942.789579,103319.68794,High,54-65,Homeowner,Worker,Not-Young,Man,manager,457000,503000,2020
5043.775047,51516.30876,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,195000,267000,2020
69.22946,16828.93142,Low,75,Homeowner,Worker,Not-Young,Man,retired,120000,124000,2020
2053.893808,13925.8,Low,45-54,Non-Owner,Worker,Not-Young,Man,worker,0,-1635,2020
59.337262,215452.02,High,54-65,Homeowner,Worker,Not-Young,Man,worker,254960,2836092.8,2020
93.226045,96168.78964,High,65-75,Homeowner,Worker,Not-Young,Man,retired,630000,1043872,2020
66.873365,70605.7954,Middle,75,Non-Owner,Non-Worker,Not-Young,Man,retired,0,4365502,2020
3311.496102,29642.06,Middle,35-44,Homeowner,Worker,Not-Young,Women,inactive,-40000,-3982.2,2020
1921.137676,35596.13526,Middle,45-54,Homeowner,Non-Worker,Not-Young,Women,self-employed,64068.2,99596.8,2020
1032.18788,49735,Middle,35-44,Non-Owner,Worker,Not-Young,Man,inactive,95000,117000,2020
5157.172667,57717.4675,Middle,45-54,Homeowner,Non-Worker,Not-Young,Women,self-employed,163524,185854,2020
1043.890656,12055.764,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,150000,155500,2020
1498.09832,50545.6805,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,480000.0015625,488200.0015625,2020
10399.7839,47944.54,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,67000,87025,2020
83.084201,41923.22302,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,inactive,300101,909939.6,2020
603.960468,17705.66,Low,45-54,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,2593,2020
1228.574209,29343.65,Middle,45-54,Homeowner,Worker,Not-Young,Women,inactive,140000,159000,2020
2623.130516,37596.87484,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,275374.6,283003.4,2020
1388.916886,37703.50668,Middle,45-54,Homeowner,Worker,Not-Young,Women,self-employed,1185782.2,1531629.8,2020
3186.997766,23130.7538,Middle,75,Homeowner,Worker,Not-Young,Man,retired,145000,190000,2020
64.075419,169099,High,65-75,Homeowner,Non-Worker,Not-Young,Man,inactive,3e+06,2.8e+07,2020
477.102858,22084.3294,Middle,65-75,Non-Owner,Non-Worker,Not-Young,Women,retired,380000,402000,2020
1058.560489,87533.6,High,45-54,Homeowner,Worker,Not-Young,Man,worker,315000,374000,2020
72.368669,15575.21154,Low,65-75,Non-Owner,Non-Worker,Not-Young,Women,retired,0,230000,2020
79.995012,156167.9,High,65-75,Homeowner,Non-Worker,Not-Young,Man,self-employed,460000,1185000,2020
35.910229,108820.18,High,65-75,Homeowner,Worker,Not-Young,Man,retired,1071883.4,1343927.8,2020
3620.380959,22082.34,Middle,75,Homeowner,Non-Worker,Not-Young,Women,retired,299582.8,232513.6,2020
24.862995,41847.029,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,164580.6,561914.2,2020
678.751947,78282.89,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,180000,212600,2020
21.804645,35809.2,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,560000,810000,2020
2116.207244,24411.9274,Middle,65-75,Homeowner,Worker,Not-Young,Women,worker,17800.26,7201.46,2020
59.13275,74005.68,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,1200000,3030000,2020
1129.822988,35013.44,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,266000,279000,2020
82.26993,117374.6,High,65-75,Homeowner,Worker,Not-Young,Man,retired,3309000,3435000,2020
17.082822,71081.262,Middle,75,Non-Owner,Non-Worker,Not-Young,Women,inactive,517152.22,721581.82,2020
72.256287,25129.30504,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,168344.4,453744.4,2020
28.937369,45597.048,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1055000,1389000,2020
52.592938,43766.8,Middle,75,Homeowner,Worker,Not-Young,Man,retired,1353826.4,1357826.4,2020
4560.553432,52122.28,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,264000,300500,2020
1719.061436,28647.36,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,37600,45600,2020
3403.558733,73329.284,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,210000,451502.4,2020
89.13124,17009.37,Low,0-34,Non-Owner,Worker,Young,Man,worker,0,-24500,2020
3390.83929,14832.9664,Low,54-65,Homeowner,Worker,Not-Young,Man,worker,138233,138294,2020
2525.720149,23991.76612,Middle,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,-8720,2020
55.204904,64655.5,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,2022950,4096332,2020
52.784588,54708.5,Middle,75,Non-Owner,Non-Worker,Not-Young,Women,inactive,133420.664,1646766.664,2020
4881.607785,23518.48786,Middle,75,Homeowner,Worker,Not-Young,Man,retired,92451.6,135596.6,2020
74.716866,124436.97,High,65-75,Homeowner,Worker,Not-Young,Women,manager,1497000,2851334.2,2020
17.149771,43766.8,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,418712.8,453712.8,2020
4349.380654,35609.86212,Middle,75,Homeowner,Worker,Not-Young,Women,inactive,102172,112573.2,2020
23.306841,345931.19568,High,75,Homeowner,Non-Worker,Not-Young,Man,retired,3180000,5819369.2,2020
7868.958117,9748.06,Low,75,Non-Owner,Worker,Not-Young,Man,retired,0,0,2020
1178.076753,2287.81,Low,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,0,2020
1378.712548,28397.6903,Middle,54-65,Non-Owner,Worker,Not-Young,Women,worker,6000,46432.2,2020
3248.300669,36207.08,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,254000,249000,2020
3453.701576,47079.151,Middle,45-54,Homeowner,Worker,Not-Young,Women,worker,213369.4,298041.2,2020
76.396823,51485.672,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1340000,1840000,2020
851.437536,86503.0908,High,35-44,Homeowner,Worker,Not-Young,Man,inactive,0,30257.8,2020
2684.456279,98756.60116,High,45-54,Homeowner,Worker,Not-Young,Women,worker,278700,343017.4,2020
4143.222732,43356.18784,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,207349,242649,2020
2856.462131,44761.5,Middle,0-34,Homeowner,Worker,Young,Women,worker,70000,76600,2020
3695.04895,28846.3,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,80000,76100,2020
5280.214741,20890.6894,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,57096,59946,2020
6888.208686,16710.96,Low,65-75,Homeowner,Worker,Not-Young,Women,self-employed,90000,104414,2020
9.49565,66644.9,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1810000,3079460.4,2020
1829.217116,11041.17,Low,45-54,Non-Owner,Worker,Not-Young,Women,worker,0,669.4,2020
986.545962,19039.5527,Low,45-54,Homeowner,Worker,Not-Young,Women,worker,60000,75462.2,2020
2351.811949,54054.38528,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,223576.4,433576.4,2020
